SS,CNN,AMSimplex,RLSimplex
100.8870602,104.3086052,131.827116,132.3056221
104.5789719,92.77582169,150.1326561,129.4300556
100.6801128,100.0058651,140.6002045,138.6508942
94.76351738,101.4602184,146.9126987,137.9210949
83.36806297,98.48165512,140.4592991,128.6051273
80.77859879,101.4769077,137.313509,129.3525696
81.20560646,78.7551403,86.18855476,134.5114708
82.11278915,58.66551399,99.05552864,132.3142052
85.43777466,101.0370255,84.58328247,131.7987442
80.74331284,101.2327671,83.47582817,112.2164726
83.89878273,105.01194,140.9406281,154.425621
81.70676231,101.8996239,105.0505638,131.8035126
78.71317863,102.4861336,61.35582924,133.2447529
78.91631126,102.1575928,71.00605965,134.2899799
85.85882187,103.0201912,139.7967339,138.9296055
82.76391029,110.2151871,127.2938251,130.6025982
54.11720276,93.21975708,158.3983898,130.4745674
83.56785774,97.77188301,129.7552586,133.4452629
84.38587189,101.5737057,136.4109516,135.2498531
80.13796806,99.74646568,139.4109726,130.5680275
79.32281494,132.3490143,166.9275761,130.4678917
86.64512634,83.15563202,111.1979485,135.919075
82.21507072,81.09664917,127.2916794,116.6434288
83.71973038,83.88566971,122.7431297,127.8035641
83.64033699,75.92153549,131.1373711,131.2193871
84.85221863,78.84430885,151.0748863,134.1736317
84.20157433,129.2705536,118.650198,138.7634277
88.45806122,110.0606918,138.0636692,130.5501461
80.72900772,75.39558411,131.6642761,130.4194927
81.62379265,101.3207436,130.0358772,132.6355934
81.28809929,72.24416733,131.1211586,131.9372654
85.83664894,79.46777344,134.5834732,130.5241585
80.73973656,74.60784912,133.1040859,138.4170055
79.19216156,106.5270901,142.4896717,127.2985935
84.4950676,69.23031807,124.8335838,132.6611042
79.47254181,68.70985031,143.4073925,136.4393234
76.96461678,70.71709633,88.7761116,131.7169666
86.12537384,72.56674767,132.9033375,130.0158501
80.5785656,68.72010231,135.8001232,137.0973587
79.74028587,71.32267952,132.8034401,133.0509186
84.93447304,70.93834877,106.2057018,130.2256584
80.49345016,74.09977913,120.6567287,137.1142864
79.45919037,69.17095184,90.29626846,132.2102547
82.02457428,70.06669044,97.04351425,142.9286003
83.39953423,37.5854969,103.6727428,93.92261505
83.00209045,37.65892982,127.0349026,159.5332623
58.73465538,37.04214096,127.2957325,132.3173046
83.04810524,91.21322632,121.1259365,141.2668228
80.61146736,101.3691425,131.926775,127.2206306
83.57834816,99.42173958,129.0128231,131.3560009
